region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x
161,66,5.9399999999999995,0.35018131136894226,4.976195335388184,1.7394016981124878,8.105854034423828,0.0,909.3030303030303,812.4545454545455
162,161,14.49,0.4050217270851135,5.237277984619141,2.1185462474823,8.457876205444336,0.0,914.8757763975156,832.8571428571429
163,251,22.59,0.3864695727825165,6.7921013832092285,2.6168384552001953,8.285430908203125,0.0,918.2629482071713,1260.8645418326694
164,33,2.9699999999999998,0.3243243098258972,7.6950602531433105,2.492379903793335,8.686515808105469,0.0,911.6060606060606,1234.3333333333333
165,344,30.959999999999997,0.410983681678772,5.081847667694092,2.0904018878936768,8.76500415802002,0.0,925.5697674418604,651.7703488372093
166,2021,181.89,0.48559242486953735,5.277288436889648,2.5813934803009033,8.475383758544922,0.0,945.6808510638298,734.3508164275112
167,80,7.199999999999999,0.4097972810268402,5.161291122436523,2.1149649620056152,8.607316970825195,0.0,918.375,868.7625
168,80,7.199999999999999,0.3744691014289856,6.542031288146973,2.4500019550323486,7.5358734130859375,0.0,925.15,1287.05
169,30,2.6999999999999997,0.379665344953537,4.882513046264648,1.8499571084976196,8.554691314697266,0.0,923.9666666666667,584.9333333333333
170,28,2.52,0.4123000502586365,5.8829193115234375,2.4166157245635986,5.896759510040283,1.0527836084365845,923.7857142857143,1532.107142857143
171,44,3.96,0.40619513392448425,5.197267532348633,2.108654022216797,8.263025283813477,0.0,928.2045454545455,999.7272727272727
172,267,24.029999999999998,0.37480661273002625,6.820298671722412,2.547499179840088,8.182854652404785,0.0,940.0299625468165,1235.2921348314608
173,29,2.61,0.4111303389072418,5.428216934204102,2.227654218673706,5.541775226593018,1.4077677726745605,931.4827586206897,1509.0
174,450,40.5,0.39438867568969727,4.6846418380737305,1.8414610624313354,5.364181995391846,1.585361361503601,939.4044444444445,1657.4711111111112
175,234,21.06,0.43774545192718506,4.822174549102783,2.1198720932006836,8.909088134765625,0.0,945.1965811965812,570.4401709401709
176,27,2.4299999999999997,0.3802373707294464,6.193181991577148,2.352971076965332,5.9151177406311035,1.0344254970550537,933.0370370370371,1566.5925925925926
177,537,48.33,0.38133344054222107,4.480990886688232,1.7108322381973267,3.982255458831787,2.967287540435791,948.5530726256983,1704.8659217877096
178,71,6.39,0.3495568037033081,5.7399139404296875,2.0043013095855713,8.750284194946289,0.0,936.9154929577464,789.5633802816901
179,190,17.099999999999998,0.3559439480304718,7.157379627227783,2.546795606613159,7.713615417480469,0.0,942.3842105263158,1145.2
180,52,4.68,0.3537273705005646,6.92091703414917,2.445023775100708,8.294793128967285,0.0,937.6923076923077,1271.5
181,426,38.339999999999996,0.4112694263458252,5.6089935302734375,2.307140350341797,8.591228485107422,0.0,955.6197183098592,808.8122065727699
182,98,8.82,0.36486488580703735,5.559503555297852,2.022916793823242,8.72416877746582,0.0,943.1632653061224,823.530612244898
183,124,11.16,0.38958773016929626,4.968902111053467,1.9387699365615845,8.724431991577148,0.0,945.9112903225806,694.1532258064516
