region_id,intervention,area_ha,hotspot_score_mean,mean_excess_heat_c,mean_night_cooling_c,cooling_deficit_c,cooling_leverage_factor,feasible_fraction,proxy_mean_cooling_c,proxy_max_cooling_c,proxy_hotspot_freq_reduction_pct,priority_score,intervention_code
410,urban_greening,11.34,2.3867297172546387,6.252718448638916,8.75758171081543,0.0,1.0,1.0,1.9535903930664062,2.100003480911255,31.24385671789942,52.8749300750238,2
34,urban_greening,7.02,1.215211033821106,3.8005876541137695,4.163973331451416,2.785569906234741,3.785569906234741,1.0,1.632777452468872,1.6967909336090088,42.961183929057604,52.72870207362523,2
369,urban_greening,15.479999999999999,1.864698052406311,5.251739978790283,9.005667686462402,0.0,1.0,1.0,1.8106352090835571,1.8890879154205322,34.47686321859045,52.26493743498431,2
45,urban_greening,16.47,1.7264405488967896,4.250468730926514,7.042620658874512,0.022004546597599983,1.0220045465976,1.0,1.7727744579315186,1.9761327505111694,41.70774025539274,51.51711575377904,2
334,urban_greening,16.47,1.7501393556594849,5.043393135070801,7.385698318481445,0.0017255095299333334,1.0017255095299333,1.0,1.779264211654663,1.9331669807434082,35.279109996046046,51.3754225661832,2
1,urban_greening,4.41,1.1323856115341187,3.1927573680877686,1.6276355981826782,5.3219075202941895,6.3219075202941895,1.0,1.6100963354110718,1.7002792358398438,50.429649039551144,50.83150074343383,2
356,urban_greening,8.19,2.8630220890045166,7.930197715759277,7.119701385498047,0.016746677458286285,1.0167466774582863,1.0,2.084019660949707,2.24605131149292,26.27954227179281,49.68475747222889,2
251,urban_greening,9.27,2.6462392807006836,6.662830352783203,7.174643516540527,0.0,1.0,1.0,2.024655342102051,2.243567705154419,30.387316424112615,49.66608753931909,2
50,urban_greening,12.24,1.9595332145690918,5.396588325500488,7.003301620483398,0.09826979786157608,1.098269797861576,1.0,1.836605429649353,2.1440625190734863,34.03271324163907,48.37922998749875,2
46,urban_greening,8.82,2.6894795894622803,6.153550148010254,7.897950649261475,0.0,1.0,1.0,2.03649640083313,2.3420701026916504,33.094658397992085,48.30815874575714,2
